frame,timestamp_seconds,track_id,replay_fighter_label,replay_score,replay_reject_reason,id_reset_side_score,id_red_wrist_score,id_blue_glove_score,id_blue_torso_score,id_pose_reference_score,reference_match_score,id_exclude_reference_score,strike_candidate_type,strike_confirmed,estimated_action
8124,270.864,116,Ben,0.8745,face_mismatch,1.0,0.0,0.0,0.1608,0.9091,0.9188,0.8248,,False,
8125,270.898,116,Ben,0.8696,,1.0,0.0,0.0,0.1605,0.9114,0.9155,0.8206,,False,
8126,270.931,116,Ben,0.8712,,1.0,0.0,0.0,0.1637,0.917,0.9144,0.8119,,False,
8127,270.964,116,Ben,0.8701,,1.0,0.0,0.0,0.1435,0.9133,0.9148,0.8212,,False,
8129,271.031,116,Ben,0.7613,,1.0,0.0,0.0104,0.1571,0.9097,0.8846,0.7723,,False,
8140,271.398,116,Ben,0.7649,,1.0,0.0,0.0,0.0879,0.9033,0.9257,0.7529,,False,
8141,271.431,116,Ben,0.8676,,1.0,0.0,0.0,0.1012,0.9029,0.9194,0.7529,,False,
8142,271.465,116,Ben,0.8633,,1.0,0.0,0.0,0.1017,0.9046,0.8989,0.7507,,False,
8143,271.498,116,Ben,0.8638,,1.0,0.0,0.0,0.0964,0.8997,0.908,0.7633,,False,
8144,271.531,116,Ben,0.8663,,1.0,0.0,0.0,0.0796,0.9006,0.9172,0.7689,,False,
8145,271.565,116,Ben,0.8650,,1.0,0.0,0.0,0.0847,0.891,0.9252,0.7803,,False,
8146,271.598,116,Ben,0.8700,,1.0,0.0,0.0,0.1032,0.9001,0.9331,0.7787,,False,
8147,271.631,116,Ben,0.8672,,1.0,0.0,0.0,0.1225,0.894,0.9302,0.7946,,False,
8148,271.665,116,Ben,0.8663,,1.0,0.0,0.0,0.1077,0.8939,0.9267,0.7771,,False,
8150,271.731,116,Ben,0.7571,,1.0,0.0,0.0174,0.0797,0.8934,0.9382,0.7932,,False,
8152,271.798,116,Ben,0.7548,,1.0,0.0,0.0278,0.1097,0.8902,0.9326,0.8232,,False,
8154,271.865,116,Ben,0.7656,,1.0,0.0,0.0104,0.1282,0.9221,0.9347,0.8533,,False,
8156,271.931,116,Ben,0.7749,,1.0,0.0,0.0,0.1303,0.9432,0.9436,0.8772,,False,
8157,271.965,116,Ben,0.8826,,1.0,0.0,0.0,0.1386,0.9286,0.9455,0.878,,False,
8158,271.998,116,Ben,0.8789,,1.0,0.0,0.0,0.1474,0.923,0.9377,0.8772,,False,
8159,272.031,116,Ben,0.8830,,1.0,0.0,0.0,0.168,0.9284,0.9474,0.878,,False,
8160,272.065,116,Ben,0.8829,,1.0,0.0,0.0,0.1745,0.9352,0.9373,0.8753,,False,
8161,272.098,116,Ben,0.8870,,1.0,0.0,0.0,0.1785,0.9458,0.9393,0.8715,,False,
8165,272.231,116,Ben,0.7682,,1.0,0.0,0.0,0.1702,0.9383,0.9387,0.8045,,False,
8166,272.265,116,Ben,0.8824,,1.0,0.0,0.0,0.1656,0.9323,0.9393,0.7949,,False,
8167,272.298,116,Ben,0.8811,,1.0,0.0,0.0,0.1288,0.9253,0.9436,0.8086,,False,
8168,272.332,116,Ben,0.8793,,1.0,0.0,0.0,0.1301,0.9221,0.9407,0.811,,False,
8169,272.365,116,Ben,0.8786,,1.0,0.0,0.0,0.1283,0.9192,0.9421,0.8136,,False,
8170,272.398,116,Ben,0.8822,,1.0,0.0,0.0069,0.1266,0.9203,0.9556,0.8276,,False,
8171,272.432,116,Ben,0.8827,,1.0,0.0,0.0,0.1523,0.9262,0.9492,0.8318,,False,
8172,272.465,116,Ben,0.8842,,1.0,0.0,0.0,0.1588,0.9238,0.9587,0.8498,,False,
8173,272.498,116,Ben,0.8841,,1.0,0.0,0.0278,0.1572,0.9203,0.9632,0.8442,,False,
8180,272.732,116,Ben,0.7505,,1.0,0.0,0.0,0.1593,0.8995,0.9452,0.806,,False,
8186,272.932,116,Ben,0.7536,,1.0,0.0208,0.0,0.1756,0.8989,0.9561,0.8209,,False,
8187,272.965,116,Ben,0.8778,,1.0,0.0104,0.0,0.1704,0.9035,0.961,0.836,,False,
8189,273.032,116,Ben,0.7453,,1.0,0.0,0.0312,0.1211,0.8847,0.9485,0.8334,,False,
8190,273.065,116,Ben,0.8751,,1.0,0.0104,0.0521,0.1538,0.9064,0.9457,0.8358,,False,
8191,273.098,116,Ben,0.8790,,1.0,0.0278,0.0035,0.1329,0.9066,0.9615,0.8617,,False,
8192,273.132,116,Ben,0.8766,,1.0,0.0208,0.0174,0.1164,0.9048,0.954,0.8674,,False,
8193,273.165,116,Ben,0.8727,,1.0,0.0,0.066,0.1069,0.9059,0.9361,0.8637,,False,
8194,273.198,116,Ben,0.8706,,1.0,0.0,0.1042,0.0902,0.8968,0.9405,0.8495,,False,
8195,273.232,116,Ben,0.8766,,1.0,0.0,0.0938,0.07,0.9044,0.9547,0.8526,,False,
8196,273.265,116,Ben,0.8809,,1.0,0.0139,0.0868,0.0814,0.9122,0.9616,0.8607,,False,
8197,273.299,116,Ben,0.8852,,1.0,0.0104,0.059,0.082,0.9258,0.9603,0.8559,,False,
8198,273.332,116,Ben,0.8850,,1.0,0.0069,0.0486,0.0984,0.9288,0.9552,0.8408,,False,
8199,273.365,116,Ben,0.8863,,1.0,0.0035,0.0417,0.1022,0.9328,0.9549,0.8315,,False,
8200,273.399,116,Ben,0.8838,,1.0,0.0104,0.0278,0.0811,0.9284,0.9508,0.8373,,False,
8201,273.432,116,Ben,0.8837,,1.0,0.0,0.0243,0.0618,0.9284,0.9503,0.8366,,False,
8202,273.465,116,Ben,0.8804,,1.0,0.0035,0.0174,0.0543,0.9243,0.9423,0.8303,,False,
8203,273.499,116,Ben,0.8795,,1.0,0.0104,0.0243,0.0408,0.9182,0.947,0.8318,,False,
8204,273.532,116,Ben,0.8774,,1.0,0.0,0.0347,0.0385,0.9113,0.9481,0.8425,,False,
8205,273.565,116,Ben,0.8758,,1.0,0.0,0.0521,0.0363,0.9063,0.9487,0.8491,,False,
8206,273.599,116,Ben,0.8744,,1.0,0.0,0.059,0.0327,0.9005,0.9511,0.8505,,False,
8207,273.632,116,Ben,0.8779,,1.0,0.0,0.0764,0.0408,0.9003,0.9657,0.8619,,False,
8208,273.665,116,Ben,0.8734,,1.0,0.0035,0.0556,0.0357,0.8981,0.9503,0.8442,,False,
8209,273.699,116,Ben,0.8750,,1.0,0.0,0.0694,0.0454,0.9022,0.9509,0.8506,,False,
8210,273.732,116,Ben,0.8776,,1.0,0.0,0.0764,0.0496,0.9043,0.9591,0.8429,,False,
8211,273.765,116,Ben,0.8769,,1.0,0.0,0.0521,0.0617,0.9053,0.9547,0.8433,,False,
8212,273.799,116,Ben,0.8707,,1.0,0.0,0.0556,0.063,0.9043,0.9303,0.8282,,False,
8213,273.832,116,Ben,0.8708,,1.0,0.0032,0.0417,0.0552,0.9034,0.9317,0.8206,,False,
8214,273.865,116,Ben,0.8758,,1.0,0.0065,0.0521,0.0666,0.9053,0.9501,0.8284,,False,
8215,273.899,116,Ben,0.8756,,1.0,0.0,0.0417,0.0672,0.9117,0.9399,0.8267,,False,
8216,273.932,116,Ben,0.8743,,1.0,0.0032,0.0382,0.062,0.9071,0.9412,0.8204,,False,
8217,273.965,116,Ben,0.8749,,1.0,0.0032,0.0521,0.069,0.9087,0.9415,0.825,,False,
8218,273.999,116,Ben,0.8776,,1.0,0.0032,0.059,0.0696,0.9149,0.9438,0.821,,False,
8219,274.032,116,Ben,0.8793,,1.0,0.0,0.059,0.0815,0.9167,0.9484,0.8206,,False,
8220,274.065,116,Ben,0.8781,,1.0,0.0032,0.0312,0.0803,0.9157,0.945,0.8126,,False,
8221,274.099,116,Ben,0.8809,,1.0,0.0,0.0625,0.0868,0.915,0.9575,0.824,,False,
8222,274.132,116,Ben,0.8795,,1.0,0.0,0.066,0.085,0.9112,0.9569,0.8255,,False,
8223,274.165,116,Ben,0.8795,,1.0,0.0,0.0764,0.0788,0.9057,0.9647,0.8313,,False,
8224,274.199,116,Ben,0.8784,,1.0,0.0,0.0868,0.0817,0.9051,0.9611,0.8253,,False,
8225,274.232,116,Ben,0.8772,,1.0,0.0,0.0694,0.0835,0.9055,0.9554,0.8181,,False,
8226,274.266,116,Ben,0.8779,,1.0,0.0,0.0799,0.0866,0.9073,0.9557,0.8207,,False,
8227,274.299,116,Ben,0.8757,,1.0,0.0,0.0521,0.0877,0.9032,0.9524,0.8181,,False,
8228,274.332,116,Ben,0.8766,,1.0,0.0,0.0521,0.0807,0.9034,0.9561,0.8158,,False,
8229,274.366,116,Ben,0.8774,,1.0,0.0,0.0556,0.0807,0.9057,0.9561,0.8133,,False,
8230,274.399,116,Ben,0.8773,,1.0,0.0,0.0451,0.0801,0.9039,0.9581,0.8188,,False,
8231,274.432,116,Ben,0.8770,,1.0,0.0,0.0451,0.083,0.9031,0.958,0.8189,,False,
8232,274.466,116,Ben,0.8761,,1.0,0.0,0.0451,0.0841,0.9022,0.9555,0.8167,,False,
8233,274.499,116,Ben,0.8763,,1.0,0.0,0.0382,0.086,0.9009,0.9581,0.8218,,False,
8234,274.532,116,Ben,0.8771,,1.0,0.0,0.0521,0.0908,0.9034,0.9582,0.8188,,False,
8235,274.566,116,Ben,0.8782,,1.0,0.0,0.0486,0.092,0.907,0.9575,0.8223,,False,
8236,274.599,116,Ben,0.8790,,1.0,0.0,0.0694,0.0833,0.9067,0.9615,0.8324,,False,
8237,274.632,116,Ben,0.8782,,1.0,0.0,0.0729,0.0796,0.9049,0.9605,0.832,,False,
8238,274.666,116,Ben,0.8783,,1.0,0.0,0.0347,0.0784,0.9039,0.9622,0.8306,,False,
8239,274.699,116,Ben,0.8785,,1.0,0.0,0.0347,0.0778,0.9059,0.9602,0.8354,,False,
8240,274.732,116,Ben,0.8784,,1.0,0.0,0.059,0.071,0.9068,0.9589,0.8393,,False,
8241,274.766,116,Ben,0.8785,,1.0,0.0,0.0243,0.0691,0.9064,0.9596,0.8367,,False,
8242,274.799,116,Ben,0.8787,,1.0,0.0,0.0278,0.0648,0.9055,0.9618,0.8371,,False,
8243,274.832,116,Ben,0.8787,,1.0,0.0,0.0278,0.0667,0.9057,0.9614,0.8383,,False,
8244,274.866,116,Ben,0.8783,,1.0,0.0,0.0243,0.0611,0.9036,0.963,0.842,,False,
8245,274.899,116,Ben,0.8768,,1.0,0.0,0.0139,0.0564,0.8983,0.964,0.8495,,False,
8246,274.932,116,Ben,0.8773,,1.0,0.0,0.0521,0.0487,0.904,0.958,0.8528,,False,
8247,274.966,116,Ben,0.8764,,1.0,0.0,0.0417,0.054,0.9025,0.9564,0.847,,False,
8248,274.999,116,Ben,0.8770,,1.0,0.0,0.0451,0.046,0.9014,0.9607,0.8487,,False,
8249,275.032,116,Ben,0.8773,,1.0,0.0,0.0312,0.0407,0.901,0.9623,0.8486,,False,
8250,275.066,116,Ben,0.8772,,1.0,0.0,0.0208,0.0407,0.9021,0.9605,0.8468,,False,
8251,275.099,116,Ben,0.8771,,1.0,0.0,0.0243,0.0333,0.9008,0.9618,0.8474,,False,
8252,275.133,116,Ben,0.8775,,1.0,0.0,0.0208,0.0307,0.9028,0.9607,0.8506,,False,
8253,275.166,116,Ben,0.8758,,1.0,0.0,0.0208,0.03,0.9041,0.9515,0.8504,,False,
8254,275.199,116,Ben,0.8844,,1.0,0.0032,0.0903,0.0346,0.9223,0.9616,0.8489,,False,
8255,275.233,116,Ben,0.8799,,1.0,0.0035,0.0972,0.034,0.9164,0.9515,0.8481,,False,
8256,275.266,116,Ben,0.8791,,1.0,0.0069,0.0868,0.04,0.9149,0.9501,0.8464,,False,
8257,275.299,116,Ben,0.8786,,1.0,0.0035,0.0903,0.0433,0.9148,0.9484,0.8434,,False,
8258,275.333,116,Ben,0.8790,,1.0,0.0035,0.1076,0.0407,0.9107,0.9558,0.8466,,False,
8259,275.366,116,Ben,0.8781,,1.0,0.0104,0.1076,0.042,0.9104,0.9525,0.8491,,False,
8260,275.399,116,Ben,0.8781,,1.0,0.0035,0.1042,0.0307,0.9107,0.9519,0.8506,,False,
8261,275.433,116,Ben,0.8776,,1.0,0.0069,0.0868,0.0387,0.9103,0.9503,0.8576,,False,
8262,275.466,116,Ben,0.8769,,1.0,0.0069,0.0799,0.0308,0.9084,0.95,0.858,,False,
8263,275.499,116,Ben,0.8780,,1.0,0.0035,0.0729,0.0223,0.9092,0.9537,0.858,,False,
8264,275.533,116,Ben,0.8771,,1.0,0.0035,0.0556,0.0236,0.909,0.9501,0.849,,False,
8265,275.566,116,Ben,0.8777,,1.0,0.0104,0.0729,0.0308,0.9127,0.9476,0.8355,,False,
8266,275.599,116,Ben,0.8775,,1.0,0.0069,0.0556,0.0367,0.9139,0.9448,0.8292,,False,
8267,275.633,116,Ben,0.8795,,1.0,0.0,0.0556,0.0407,0.9176,0.9481,0.8308,,False,
8268,275.666,116,Ben,0.8821,,1.0,0.0,0.0417,0.0441,0.9218,0.9527,0.8328,,False,
8269,275.699,116,Ben,0.8778,,1.0,0.0,0.0521,0.0315,0.9135,0.9468,0.829,,False,
8270,275.733,116,Ben,0.8776,,1.0,0.0,0.0451,0.0387,0.9117,0.9486,0.8398,,False,
8271,275.766,116,Ben,0.8782,,1.0,0.0,0.0486,0.0407,0.9118,0.9507,0.8337,,False,
8272,275.799,116,Ben,0.8797,,1.0,0.0035,0.0556,0.0439,0.9119,0.957,0.8343,,False,
8273,275.833,116,Ben,0.8795,,1.0,0.0035,0.0486,0.0492,0.9104,0.958,0.8286,,False,
8274,275.866,116,Ben,0.8781,,1.0,0.0,0.0451,0.0551,0.9069,0.9573,0.8213,,False,
8275,275.899,116,Ben,0.8768,,1.0,0.0,0.0417,0.0505,0.9047,0.9551,0.8184,,False,
8276,275.933,116,Ben,0.8757,,1.0,0.0,0.0417,0.0511,0.9016,0.955,0.8183,,False,
8277,275.966,116,Ben,0.8751,,1.0,0.0069,0.0486,0.0466,0.8995,0.9554,0.8257,,False,
8278,275.999,116,Ben,0.8758,,1.0,0.0067,0.0486,0.0422,0.9026,0.9537,0.8294,,False,
8279,276.033,116,Ben,0.8738,,1.0,0.0069,0.0417,0.0391,0.8996,0.9498,0.8236,,False,
8280,276.066,116,Ben,0.8737,,1.0,0.0035,0.0347,0.0378,0.8944,0.9568,0.8302,,False,
8281,276.1,116,Ben,0.8710,,1.0,0.0,0.0278,0.0347,0.8858,0.9576,0.826,,False,
8282,276.133,116,Ben,0.8721,,1.0,0.0,0.0208,0.0432,0.8883,0.9585,0.8173,,False,
8283,276.166,116,Ben,0.8665,,1.0,0.0,0.0104,0.0474,0.8755,0.9536,0.8272,,False,
8284,276.2,116,Ben,0.8655,,1.0,0.0,0.0104,0.0469,0.8745,0.9507,0.813,,False,
8285,276.233,116,Ben,0.8623,,1.0,0.0,0.0104,0.0512,0.8672,0.9479,0.8184,,False,
8286,276.266,116,Ben,0.8620,,1.0,0.0,0.0104,0.0488,0.8676,0.9458,0.8117,,False,
8287,276.3,116,Ben,0.8619,,1.0,0.0,0.0,0.046,0.8694,0.9429,0.7947,,False,
8288,276.333,116,Ben,0.8644,,1.0,0.0,0.0069,0.0464,0.8762,0.9437,0.7921,,False,
8289,276.366,116,Ben,0.8677,,1.0,0.0,0.0278,0.0517,0.8841,0.9463,0.7886,,False,
8290,276.4,116,Ben,0.8699,,1.0,0.0,0.0729,0.0538,0.8885,0.9494,0.7989,,False,
8291,276.433,116,Ben,0.8738,,1.0,0.0417,0.0764,0.0573,0.8984,0.9515,0.7925,,False,
8292,276.466,116,Ben,0.8774,,1.0,0.0556,0.0208,0.0605,0.9171,0.94,0.7859,,False,
8293,276.5,116,Ben,0.8767,,1.0,0.0,0.0,0.0437,0.9254,0.9253,0.7883,,False,
8294,276.533,116,Ben,0.8757,,1.0,0.0044,0.0,0.0361,0.9252,0.9215,0.7823,,False,
8295,276.566,116,Ben,0.8787,,1.0,0.039,0.0,0.0432,0.9431,0.9084,0.7459,,False,
8296,276.6,116,Ben,0.8788,,1.0,0.024,0.0,0.0401,0.9436,0.9084,0.7421,,False,
8297,276.633,116,Ben,0.8774,,1.0,0.0036,0.0,0.0397,0.9364,0.9127,0.7464,,False,
8298,276.666,116,Ben,0.8793,,1.0,0.0,0.0,0.0482,0.9312,0.9278,0.7524,,False,
8299,276.7,116,Ben,0.8841,,1.0,0.0,0.0069,0.0441,0.9293,0.9506,0.7983,,False,
8300,276.733,116,Ben,0.8757,,1.0,0.0,0.0174,0.0584,0.9283,0.9172,0.8039,,False,
8301,276.766,116,Ben,0.8815,,1.0,0.0,0.0694,0.0812,0.9276,0.9423,0.8315,,False,
8302,276.8,116,Ben,0.8810,,1.0,0.0,0.0868,0.0982,0.9246,0.9442,0.8416,,False,
8303,276.833,116,Ben,0.8811,,1.0,0.0,0.0556,0.0924,0.9221,0.9481,0.8336,,False,
8304,276.866,116,Ben,0.8826,,1.0,0.0,0.0347,0.0862,0.9221,0.9546,0.8459,,False,
8305,276.9,116,Ben,0.8877,,1.0,0.0,0.0255,0.0933,0.9346,0.9581,0.8526,,False,
8306,276.933,116,Ben,0.8876,,1.0,0.0,0.0,0.0829,0.9363,0.9554,0.8518,,False,
8307,276.967,116,Ben,0.8896,,1.0,0.0,0.0,0.0779,0.9369,0.9629,0.8391,,False,
8308,277.0,116,Ben,0.8924,,1.0,0.0,0.0,0.0693,0.948,0.9586,0.8402,,False,
8309,277.033,116,Ben,0.8914,,1.0,0.0,0.0,0.0741,0.9422,0.9629,0.8047,,False,
8310,277.067,116,Ben,0.8928,,1.0,0.0,0.0,0.0638,0.9472,0.9614,0.8031,,False,
8311,277.1,116,Ben,0.8828,,1.0,0.002,0.0,0.0489,0.9207,0.9572,0.7885,,False,
8312,277.133,116,Ben,0.8838,,1.0,0.0587,0.0,0.0414,0.9283,0.9506,0.7741,,False,
8313,277.167,116,Ben,0.8849,,1.0,0.0729,0.0,0.0482,0.9305,0.9522,0.7546,,False,
8314,277.2,116,Ben,0.8899,,1.0,0.0661,0.0059,0.052,0.9449,0.9528,0.7626,,False,
8316,277.267,117,Ben,0.6761,,0.0,0.0798,0.0,0.0901,0.9096,0.8998,0.709,,False,
8317,277.3,117,Ben,0.7165,,0.0,0.0612,0.0,0.0938,0.8922,0.8883,0.7191,,False,
8320,277.4,116,Ben,0.7971,,1.0,0.0117,0.0139,0.0698,0.9053,0.9564,0.7709,,False,
8321,277.433,116,Ben,0.8842,,1.0,0.0,0.0035,0.0648,0.9243,0.9579,0.7672,,False,
8322,277.467,116,Ben,0.8881,,1.0,0.0,0.0104,0.0571,0.9357,0.9582,0.7564,,False,
8323,277.5,116,Ben,0.8899,,1.0,0.0,0.0174,0.0408,0.9407,0.9585,0.7567,,False,
8324,277.533,116,Ben,0.8827,,1.0,0.0,0.0104,0.0195,0.9222,0.9546,0.7556,,False,
8325,277.567,116,Ben,0.8690,,1.0,0.0,0.0,0.0243,0.891,0.9418,0.7496,,False,
8326,277.6,116,Ben,0.8680,,1.0,0.0,0.0,0.0193,0.8788,0.9551,0.7511,,False,
8327,277.633,116,Ben,0.8633,,1.0,0.0,0.0,0.014,0.8651,0.9548,0.8027,,False,
8328,277.667,116,Ben,0.8613,,1.0,0.0,0.0,0.0131,0.8714,0.9376,0.8081,,False,
8329,277.7,116,Ben,0.8659,,1.0,0.0,0.0,0.0025,0.8864,0.9356,0.8067,,False,
8330,277.733,116,Ben,0.8713,,1.0,0.0,0.0,0.006,0.8961,0.9443,0.8406,,False,
8331,277.767,116,Ben,0.8689,,1.0,0.0,0.0,0.0043,0.9037,0.9237,0.8808,,False,
8332,277.8,116,Ben,0.8687,,1.0,0.0,0.0,0.0028,0.9052,0.9206,0.8686,,False,
8333,277.833,116,Ben,0.8738,,1.0,0.0,0.0,0.0006,0.9086,0.937,0.8547,,False,
8334,277.867,116,Ben,0.8742,,1.0,0.0,0.0,0.0,0.903,0.9466,0.8405,,False,
8335,277.9,116,Ben,0.8799,,1.0,0.0,0.0,0.0006,0.9106,0.9595,0.8295,,False,
8337,277.967,116,Ben,0.8298,,1.0,0.0,0.0,0.0017,0.9239,0.9656,0.7845,,False,
8338,278.0,116,Ben,0.8871,,1.0,0.0,0.0,0.0062,0.9268,0.9667,0.7788,,False,
8339,278.034,116,Ben,0.8906,,1.0,0.0,0.0,0.0206,0.9335,0.9715,0.7898,,False,
8340,278.067,116,Ben,0.8914,,1.0,0.0,0.0,0.0223,0.9375,0.9695,0.7871,,False,
8341,278.1,116,Ben,0.8894,,1.0,0.0,0.0,0.0219,0.9338,0.9663,0.7841,,False,
8342,278.134,116,Ben,0.8910,,1.0,0.0,0.0,0.0178,0.9353,0.9709,0.7754,,False,
8343,278.167,116,Ben,0.8904,,1.0,0.0,0.0,0.0191,0.9318,0.9732,0.7899,,False,
8344,278.2,116,Ben,0.8931,,1.0,0.0,0.0,0.0181,0.9369,0.9772,0.7951,,False,
8345,278.234,116,Ben,0.8929,,1.0,0.0,0.0,0.0136,0.9355,0.9786,0.811,,False,
8346,278.267,116,Ben,0.8894,,1.0,0.0,0.0,0.0056,0.9328,0.9675,0.8365,,False,
8347,278.3,116,Ben,0.8870,,1.0,0.0,0.0,0.0082,0.9266,0.9665,0.8432,,False,
8348,278.334,116,Ben,0.8886,,1.0,0.0,0.0,0.0117,0.9291,0.9696,0.8323,,False,
8349,278.367,116,Ben,0.8897,,1.0,0.0,0.0,0.0193,0.933,0.9687,0.838,,False,
8350,278.4,116,Ben,0.8927,,1.0,0.0,0.0,0.0122,0.9387,0.9732,0.8251,,False,
8351,278.434,116,Ben,0.8920,,1.0,0.0,0.0,0.0076,0.9375,0.9719,0.8292,,False,
8352,278.467,116,Ben,0.8939,,1.0,0.0,0.0,0.0152,0.9395,0.9768,0.8102,,False,
8354,278.534,116,Ben,0.8353,,1.0,0.0,0.0,0.0106,0.9395,0.9702,0.8117,,False,
8355,278.567,116,Ben,0.8861,,1.0,0.0,0.0,0.01,0.9263,0.9631,0.8319,,False,
8357,278.634,116,Ben,0.8339,,1.0,0.0,0.0,0.0117,0.9387,0.9685,0.8227,,False,
8360,278.734,116,Ben,0.8391,,1.0,0.0,0.0,0.0128,0.9461,0.9822,0.7867,,False,
8361,278.767,116,Ben,0.8953,,1.0,0.0,0.0,0.0079,0.9455,0.9744,0.7975,,False,
8362,278.801,116,Ben,0.8995,,1.0,0.0,0.0,0.0075,0.952,0.9824,0.7866,,False,
8363,278.834,116,Ben,0.9010,,1.0,0.0,0.0,0.0148,0.9544,0.9853,0.7619,,False,
8364,278.867,116,Ben,0.8981,,1.0,0.0164,0.0,0.018,0.9459,0.9852,0.7701,,False,
8365,278.901,116,Ben,0.8953,,1.0,0.0,0.0,0.0106,0.9432,0.9774,0.7572,,False,
8366,278.934,116,Ben,0.8984,,1.0,0.0,0.0,0.004,0.9481,0.9835,0.7772,,False,
8369,279.034,116,Ben,0.8421,,1.0,0.0,0.0,0.0025,0.9563,0.9792,0.7687,,False,
8371,279.101,116,Ben,0.8424,,1.0,0.0,0.0,0.0207,0.9578,0.9842,0.7867,,False,
8372,279.134,116,Ben,0.9009,,1.0,0.0,0.0,0.0195,0.956,0.9827,0.7879,,False,
8373,279.167,116,Ben,0.8997,,1.0,0.0,0.0,0.0169,0.9519,0.9835,0.8005,,False,
8376,279.267,116,Ben,0.8376,,1.0,0.0295,0.0035,0.0236,0.9497,0.9794,0.7701,,False,
8377,279.301,116,Ben,0.8989,,1.0,0.0263,0.0,0.0289,0.9491,0.984,0.7889,,False,
8378,279.334,116,Ben,0.8994,,1.0,0.0,0.0,0.0214,0.9508,0.984,0.7937,,False,
8379,279.367,116,Ben,0.9011,,1.0,0.0,0.0,0.0139,0.9553,0.9845,0.7915,,False,
8380,279.401,116,Ben,0.9013,,1.0,0.0,0.0,0.0094,0.9563,0.984,0.7788,,False,
8381,279.434,116,Ben,0.9007,,1.0,0.0,0.0,0.0191,0.9535,0.9854,0.7713,,False,
8382,279.467,116,Ben,0.9012,,1.0,0.0,0.0,0.0205,0.9565,0.9835,0.7748,,False,
8384,279.534,116,Ben,0.8455,,1.0,0.0,0.0,0.0406,0.9562,0.9837,0.7762,,False,
8385,279.567,116,Ben,0.9010,,1.0,0.0,0.0,0.0441,0.9563,0.9828,0.7586,,False,
8386,279.601,116,Ben,0.9000,,1.0,0.0,0.0035,0.0447,0.954,0.9818,0.7534,,False,
8387,279.634,116,Ben,0.8995,,1.0,0.0,0.0,0.0382,0.9502,0.985,0.7616,,False,
8388,279.667,116,Ben,0.8975,,1.0,0.0,0.0069,0.0324,0.948,0.9798,0.7738,,False,
8389,279.701,116,Ben,0.8943,,1.0,0.0462,0.0,0.0397,0.9405,0.9773,0.7589,,False,
8390,279.734,116,Ben,0.8930,,1.0,0.0151,0.0,0.047,0.9377,0.9756,0.7537,,False,
8391,279.768,116,Ben,0.8958,,1.0,0.0,0.0,0.0344,0.9433,0.9797,0.7646,,False,
8393,279.834,117,fighter-117,0.6503,red_gloves,0.0,0.3146,0.0,0.0918,0.8654,0.7543,0.6918,fake_punch,True,fake_punch
8393,279.834,116,Ben,0.8409,,1.0,0.0,0.0,0.02,0.947,0.9784,0.7543,,False,
8394,279.868,116,Ben,0.8978,,1.0,0.0,0.0,0.0114,0.9506,0.9776,0.7471,,False,
8396,279.934,116,Ben,0.8442,,1.0,0.0,0.0,0.0108,0.9603,0.9818,0.7661,,False,
8397,279.968,116,Ben,0.9012,,1.0,0.0,0.0,0.0276,0.9566,0.9831,0.7876,,False,
8398,280.001,116,Ben,0.8994,,1.0,0.0,0.0,0.026,0.9524,0.9814,0.7704,,False,
8399,280.034,116,Ben,0.8984,,1.0,0.0,0.0,0.0276,0.9519,0.9781,0.7725,,False,
8400,280.068,116,Ben,0.8978,,1.0,0.0,0.0,0.026,0.9481,0.9809,0.7776,,False,
8401,280.101,116,Ben,0.8969,,1.0,0.0131,0.0,0.0523,0.9455,0.981,0.7646,,False,
8402,280.134,116,Ben,0.8957,,1.0,0.0,0.0,0.0483,0.9417,0.9814,0.7751,,False,
8403,280.168,117,fighter-117,0.6581,red_gloves,0.0,0.178,0.0,0.1079,0.8857,0.7605,0.6717,punch,True,punch
8403,280.168,116,Ben,0.8946,,1.0,0.0,0.0,0.0386,0.9432,0.9747,0.7659,,False,
8404,280.201,116,Ben,0.8951,,1.0,0.0,0.0,0.0288,0.9478,0.9702,0.7632,,False,
8408,280.334,116,Ben,0.8953,,1.0,0.0,0.0,0.0143,0.9469,0.9725,0.7811,,False,
8409,280.368,116,Ben,0.8956,,1.0,0.0,0.0,0.0133,0.9471,0.9732,0.7823,,False,
8410,280.401,116,Ben,0.8951,,1.0,0.0,0.0,0.0143,0.9461,0.9724,0.7754,,False,
8411,280.434,116,Ben,0.8947,,1.0,0.0,0.0,0.0168,0.945,0.9727,0.7837,,False,
8412,280.468,116,Ben,0.8937,,1.0,0.0,0.0,0.0173,0.9442,0.9695,0.7807,,False,
8413,280.501,116,Ben,0.8946,,1.0,0.0,0.0,0.0189,0.9455,0.9713,0.7895,,False,
8414,280.534,116,Ben,0.8943,,1.0,0.0065,0.0,0.0179,0.9455,0.9702,0.79,,False,
8415,280.568,117,fighter-117,0.6533,red_gloves,0.0,0.173,0.0104,0.0775,0.8815,0.7482,0.6821,punch,True,punch
8415,280.568,116,Ben,0.8946,,1.0,0.0196,0.0,0.02,0.9468,0.9697,0.7883,,False,
8416,280.601,116,Ben,0.8962,,1.0,0.0033,0.0,0.0173,0.9484,0.9739,0.7969,,False,
8417,280.634,116,Ben,0.8946,,1.0,0.0,0.0,0.0141,0.9471,0.969,0.7997,,False,
8419,280.701,116,Ben,0.8330,,1.0,0.0,0.0,0.0113,0.9433,0.968,0.8159,,False,
