frame,timestamp_seconds,track_id,selected_track_id,fighter_label,confidence,bbox,keypoints,red_glove_score,white_glove_score,blue_glove_score,blue_torso_score,white_uniform_score,black_belt_score,standing_score,reference_match_score,pose_reference_match_score,competition_fighter_score,exclude_reference_match_score,exclude_body_match_score,exclude_face_detected,exclude_face_match_score,face_detected,face_match_score,gabriel_candidate_score,id_red_wrist_score,id_white_glove_score,id_blue_glove_score,id_blue_torso_score,id_pose_reference_score,id_face_detected,id_face_match_score,id_exclude_reference_score,id_exclude_body_score,id_exclude_face_detected,id_exclude_face_score,id_competition_fighter_score,id_continuity_score,id_reset_side_score,id_match_gap,id_confirmed_not_top,id_hard_reject_active,id_rejection_reason,id_visual_state,strike_punch_score,strike_kick_score,strike_punch_endpoint_motion,strike_kick_endpoint_motion,strike_punch_extension_delta,strike_kick_extension_delta,strike_punch_extension_ratio,strike_kick_extension_ratio,strike_kick_foot_height_change,strike_kick_foot_elevation_body_heights,strike_kick_support_foot_motion_body_heights,strike_punch_opponent_distance_body_heights,strike_punch_target_approach_body_heights,strike_punch_target_distance_body_heights,strike_punch_target_alignment,strike_kick_opponent_distance_body_heights,strike_kick_used_recent_opponent,strike_punch_commitment_frames,strike_kick_commitment_frames,strike_punch_cooldown,strike_kick_cooldown,strike_punch_armed,strike_kick_armed,strike_candidate_type,strike_confirmed,strike_rejection_reason,estimated_action
1714,57.1,19,19,Gabriel,4.9567,"[696, 312, 849, 529]","[[772.5, 329.0237630208333], [773.9127604166666, 326.1982421875], [773.9127604166666, 326.1982421875], [779.9169921875, 329.376953125], [791.572265625, 330.0833333333333], [765.4361979166666, 349.5087890625], [808.525390625, 353.7470703125], [737.5341796875, 370.7001953125], [814.5296223958334, 387.30013020833337], [716.3427734375, 356.57259114583337], [795.1041666666666, 388.35970052083337], [773.5595703125, 404.25325520833337], [797.9296875, 405.666015625], [740.3597005208334, 450.87434895833326], [814.8828125, 459.35091145833326], [724.8193359375, 497.8486328125], [834.3082682291666, 510.5634765625]]",0.0,0.8561,0.0033,0.1136,0.6803,0.0,0.7422,0.9011,0.9158,1.0,0.8837,0.8837,False,0.0,False,0.0,0.9017,0.0,0.8561,0.0033,0.1136,0.9158,False,0.0,0.8837,0.8837,False,0.0,1.0,0.9545,1.0,0.1818,False,False,,confirmed,0.0,0.0282,17.333,0.7054,-3.1819,0.6382,0.9397,1.0061,0.7048,0.0789,0.1269,0.868,0.0024,0.7322,0.0917,0.868,False,0,0,0,0,True,True,,False,below_threshold,
1715,57.133,31,19,fighter-31,4.4891,"[872, 348, 1000, 710]","[[927.162109375, 386.41536458333337], [921.2701822916667, 379.93424479166663], [931.2864583333333, 379.93424479166663], [923.0377604166667, 386.41536458333337], [958.3893229166667, 387.00455729166663], [907.1295572916667, 439.44270833333326], [980.7786458333333, 438.853515625], [898.2916666666667, 516.0377604166667], [981.95703125, 499.54036458333326], [882.97265625, 573.7786458333334], [966.6380208333333, 539.60546875], [926.5729166666667, 559.048828125], [966.6380208333333, 557.28125], [918.32421875, 643.892578125], [953.0865885416667, 644.4817708333334], [918.9134114583333, 712.828125], [955.443359375, 716.36328125]]",0.0,0.2431,0.0104,0.03,0.625,0.6841,0.7666,0.5967,0.8518,0.0,0.6777,0.6777,False,0.0,False,0.0,0.7187,0.0,0.2431,0.0104,0.03,0.8518,False,0.0,0.6777,0.6777,False,0.0,0.0,0.6662,0.0,-0.1861,False,False,not_active_fighter_pair,candidate,0.2143,0.0,13.2484,6.9188,2.5715,-3.4702,1.0259,0.978,3.6507,0.0127,0.0075,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
1715,57.133,27,19,fighter-27,4.3642,"[370, 541, 648, 718]","[[515.0329861111111, 596.3185763888889], [513.2230902777778, 587.2690972222223], [513.8263888888889, 588.4756944444445], [443.84375, 597.5251736111112], [505.98350694444446, 596.3185763888889], [402.21614583333337, 664.4913194444445], [535.5451388888889, 657.2517361111112], [383.5138888888889, 717.5815972222223], [628.453125, 711.5486111111112], [453.4965277777778, 697.0694444444445], [569.9331597222222, 711.5486111111112], [682.1467013888889, 860.5633680555555], [682.1467013888889, 712.1519097222223], [335.25, 614.4175347222223], [607.3376736111111, 707.3255208333334], [682.1467013888889, 709.7387152777778], [682.1467013888889, 713.3585069444445]]",0.0,0.0,0.0,0.1279,0.0137,0.7692,1.0,0.5366,0.7876,0.0,0.4108,0.4108,False,0.0,False,0.0,0.6064,0.0,0.0,0.0,0.1279,0.7876,False,0.0,0.4108,0.4108,False,0.0,0.0,0.346,0.0,-0.2983,False,False,not_active_fighter_pair,candidate,0.0,0.0,4.7132,0.408,-3.2763,-0.408,0.9488,0.9973,0.408,0.0147,0.0114,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
1715,57.133,26,19,fighter-26,4.9102,"[539, 327, 666, 504]","[[602.5, 347.51171875], [603.076171875, 344.0546875], [598.466796875, 344.630859375], [600.4833984375, 347.2236328125], [586.943359375, 348.087890625], [612.5830078125, 367.677734375], [571.0986328125, 370.55859375], [626.9873046875, 388.7080078125], [567.353515625, 398.21484375], [644.2724609375, 397.638671875], [586.3671875, 407.7216796875], [608.5498046875, 415.5], [580.029296875, 416.076171875], [624.970703125, 455.5439453125], [560.7275390625, 457.2724609375], [646.0009765625, 490.6904296875], [555.830078125, 488.09765625]]",0.1374,0.4766,0.0,0.0308,0.585,0.1146,0.695,0.8851,0.9436,1.0,0.8815,0.8815,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,,,0.0,0.0,2.2098,3.0286,-1.8312,-0.4858,0.9597,0.9943,1.7236,0.0,0.0526,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
1715,57.133,24,19,fighter-24,1.8184,"[719, 554, 965, 719]","[[852.1432291666667, 664.2604166666667], [745.3723958333334, 659.4557291666667], [885.7760416666667, 660.5234375], [737.8984375, 675.4713541666667], [937.0260416666667, 685.0807291666667], [759.2526041666666, 704.8333333333333], [920.4765625, 634.3645833333334], [745.90625, 704.2994791666667], [947.1692708333333, 698.4270833333333], [813.7057291666666, 686.6822916666667], [872.4296875, 686.6822916666667], [795.0208333333334, 579.9114583333334], [899.1223958333333, 581.5130208333334], [757.6510416666666, 623.6875], [794.4869791666666, 632.2291666666666], [746.4401041666666, 692.5546875], [746.4401041666666, 705.9010416666667]]",0.0,0.0,0.0,0.0083,0.0074,0.8872,0.7636,0.5009,0.5955,0.0,0.4434,0.4434,False,0.0,False,0.0,0.5272,0.0,0.0,0.0,0.0083,0.5955,False,0.0,0.4434,0.4434,False,0.0,0.0,0.3939,0.0,-0.3775,False,False,not_active_fighter_pair,candidate,0.4395,1.2664,10.9882,45.9946,6.6814,30.0775,1.1038,1.5197,45.9505,0.1356,0.2677,,,,,,False,0,1,0,0,True,True,,False,below_threshold,
1715,57.133,19,19,Gabriel,5.0746,"[696, 315, 844, 533]","[[772.12890625, 332.1022135416667], [772.8385416666666, 329.263671875], [773.193359375, 329.263671875], [778.515625, 332.8118489583333], [791.2890625, 333.1666666666667], [763.61328125, 352.681640625], [807.9654947916666, 356.5846354166667], [737.3567708333334, 374.6803385416667], [814.3522135416666, 390.29231770833337], [715.3580729166666, 362.6165364583333], [795.9016927083334, 392.77604166666663], [773.5481770833334, 408.38802083333337], [796.9661458333333, 411.2265625], [740.5501302083334, 452.38541666666663], [812.9329427083333, 462.3203125], [722.099609375, 501.35026041666663], [829.9641927083334, 514.478515625]]",0.0,0.8284,0.0045,0.1225,0.6829,0.0,0.7422,0.9059,0.9217,1.0,0.8502,0.8502,False,0.0,False,0.0,0.9048,0.0,0.8284,0.0045,0.1225,0.9217,False,0.0,0.8502,0.8502,False,0.0,1.0,0.9555,1.0,0.1861,False,False,,confirmed,0.2967,0.0918,7.4181,3.7051,6.1935,1.1016,1.1938,1.0215,2.1918,0.0811,0.1106,0.8492,0.0165,1.1002,0.4094,0.8492,False,0,0,0,0,True,True,,False,below_threshold,
1716,57.167,31,19,fighter-31,4.5173,"[873, 348, 1001, 710]","[[927.5729166666667, 387.59375], [921.6809895833333, 380.5234375], [932.2864583333333, 380.5234375], [924.0377604166667, 387.00455729166663], [958.8001302083333, 388.18294270833337], [907.5403645833333, 440.03190104166674], [981.7786458333333, 439.44270833333326], [898.7024739583333, 516.0377604166667], [983.5462239583333, 500.71875], [885.1510416666667, 572.0110677083334], [968.2272135416667, 539.60546875], [927.5729166666667, 558.4596354166666], [967.6380208333333, 557.28125], [920.5026041666667, 645.0709635416666], [954.0865885416667, 645.0709635416666], [919.9134114583333, 713.4173177083334], [956.443359375, 716.36328125]]",0.0,0.2839,0.0208,0.0341,0.6278,0.6935,0.765,0.5971,0.8514,0.0,0.6838,0.6838,False,0.0,False,0.0,0.7182,0.0,0.2839,0.0208,0.0341,0.8514,False,0.0,0.6838,0.6838,False,0.0,0.0,0.6655,0.0,-0.1896,False,False,not_active_fighter_pair,candidate,0.0776,0.0,9.2541,2.0261,0.9317,-0.9416,1.0093,0.994,1.0189,0.0128,0.0041,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
1716,57.167,27,19,fighter-27,4.3416,"[371, 541, 649, 718]","[[516.0329861111111, 597.5251736111112], [513.6197916666666, 588.4756944444445], [514.8263888888889, 589.0789930555555], [444.2404513888889, 598.1284722222223], [506.98350694444446, 596.921875], [403.81944444444446, 665.6979166666666], [535.9418402777778, 657.8550347222223], [384.5138888888889, 717.5815972222223], [628.2465277777778, 711.5486111111112], [454.4965277777778, 695.8628472222223], [570.9331597222222, 712.1519097222223], [683.1467013888889, 860.5633680555555], [683.1467013888889, 712.1519097222223], [336.25, 613.8142361111112], [608.3376736111111, 708.5321180555555], [683.1467013888889, 709.7387152777778], [683.1467013888889, 713.3585069444445]]",0.0,0.0,0.0,0.1295,0.0132,0.756,1.0,0.529,0.7848,0.0,0.4136,0.4136,False,0.0,False,0.0,0.6061,0.0,0.0,0.0,0.1295,0.7848,False,0.0,0.4136,0.4136,False,0.0,0.0,0.3519,0.0,-0.3016,False,False,not_active_fighter_pair,candidate,0.0,0.024,4.4286,0.599,-5.4459,0.599,0.9155,1.9857,0.599,0.0,0.0049,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
1716,57.167,26,19,fighter-26,4.77,"[540, 327, 665, 504]","[[601.923828125, 346.0712890625], [601.923828125, 342.90234375], [597.890625, 342.90234375], [598.466796875, 346.0712890625], [586.6552734375, 346.359375], [611.142578125, 365.373046875], [570.5224609375, 367.9658203125], [626.123046875, 386.9794921875], [565.625, 395.91015625], [643.6962890625, 396.1982421875], [585.5029296875, 405.12890625], [607.109375, 414.0595703125], [578.30078125, 414.6357421875], [623.5302734375, 454.3916015625], [558.7109375, 456.408203125], [646.0009765625, 490.6904296875], [555.5419921875, 487.2333984375]]",0.1583,0.4462,0.0,0.0268,0.5832,0.0916,0.708,0.8759,0.9511,1.0,0.8825,0.8825,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,,,0.0,0.1024,3.2404,5.2228,-0.1702,3.9315,0.9962,1.0479,2.0475,0.0,0.0589,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
1716,57.167,24,19,fighter-24,1.719,"[720, 556, 965, 718]","[[848.8802083333334, 666.7743055555555], [747.8602430555555, 657.7356770833334], [873.3376736111111, 659.8624131944445], [739.8849826388889, 675.8129340277778], [937.1397569444443, 685.9149305555555], [756.8988715277778, 696.5486111111112], [921.1892361111111, 654.0138888888889], [747.3285590277778, 697.6119791666666], [995.0933159722222, 697.0802951388889], [814.3207465277778, 686.9782986111112], [876.5277777777778, 680.06640625], [917.4674479166667, 579.578125], [900.4535590277778, 580.6414930555555], [760.0889756944445, 621.5811631944445], [795.1801215277778, 623.7078993055555], [689.375, 659.3307291666666], [995.0933159722222, 706.1189236111112]]",0.0,0.0,0.0,0.0082,0.0091,0.8639,0.7811,0.5069,0.6052,0.0,0.4352,0.4352,False,0.0,False,0.0,0.5354,0.0,0.0,0.0,0.0082,0.6052,False,0.0,0.4352,0.4352,False,0.0,0.0,0.3985,0.0,-0.3723,False,False,not_active_fighter_pair,candidate,0.0,1.7708,12.9385,251.7657,-6.5843,153.1498,0.8984,3.4277,35.4167,0.135,0.4509,,,,,,False,0,2,0,0,True,True,kick,False,not_selected_fighter,
1716,57.167,19,19,Gabriel,4.9603,"[695, 319, 843, 535]","[[772.515625, 335.9453125], [773.21875, 333.1328125], [774.2734375, 332.78125], [777.4375, 336.6484375], [792.203125, 337.3515625], [764.4296875, 356.3359375], [807.671875, 360.5546875], [737.0078125, 379.890625], [814.0, 396.4140625], [713.453125, 368.9921875], [794.6640625, 395.7109375], [772.1640625, 411.1796875], [795.3671875, 413.2890625], [739.46875, 456.8828125], [811.1875, 466.375], [721.5390625, 506.1015625], [825.953125, 517.0]]",0.0,0.7679,0.0013,0.125,0.6789,0.0,0.7438,0.9098,0.9247,1.0,0.8451,0.8451,False,0.0,False,0.0,0.9078,0.0,0.7679,0.0013,0.125,0.9247,False,0.0,0.8451,0.8451,False,0.0,1.0,0.9585,1.0,0.1896,False,False,,confirmed,0.7376,0.0802,18.4412,4.4438,9.6573,3.3257,1.2253,1.0319,1.6048,0.0817,0.1009,0.8493,0.1039,0.6797,0.9976,0.8493,False,0,0,0,0,True,True,,False,below_threshold,
1717,57.2,31,19,fighter-31,4.4661,"[873, 349, 1002, 711]","[[931.0188802083333, 387.41536458333337], [923.359375, 380.93424479166663], [936.9108072916667, 380.34505208333337], [924.5377604166667, 387.41536458333337], [959.8893229166667, 388.59375], [908.6295572916667, 440.44270833333326], [982.2786458333333, 439.26432291666674], [899.2024739583333, 517.0377604166667], [983.45703125, 500.54036458333326], [885.0618489583333, 575.95703125], [968.1380208333333, 539.4270833333334], [928.662109375, 558.28125], [969.31640625, 557.1028645833334], [922.1809895833333, 646.0709635416666], [955.7649739583333, 646.0709635416666], [922.7701822916667, 713.828125], [958.1217447916667, 716.1848958333334]]",0.0,0.2821,0.013,0.0333,0.6204,0.694,0.765,0.5976,0.8556,0.0,0.6782,0.6782,False,0.0,False,0.0,0.7199,0.0,0.2821,0.013,0.0333,0.8556,False,0.0,0.6782,0.6782,False,0.0,0.0,0.6668,0.0,-0.183,False,False,not_active_fighter_pair,candidate,0.1365,0.0,5.4367,1.3175,1.6376,-1.1565,1.012,0.9926,1.1784,0.0128,0.0067,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
1717,57.2,27,19,fighter-27,4.3219,"[372, 542, 649, 718]","[[516.5112847222222, 598.1401909722222], [514.7078993055555, 589.1232638888888], [515.3090277777778, 589.7243923611111], [444.9769965277778, 599.3424479166666], [508.0954861111111, 597.5390625], [404.7013888888889, 666.0677083333334], [536.9496527777778, 659.4552951388888], [385.4652777777778, 717.7647569444445], [629.5234375, 711.7534722222223], [455.19618055555554, 696.1241319444445], [570.6128472222222, 712.9557291666666], [683.0238715277778, 860.232204861111], [683.0238715277778, 712.3546006944445], [337.375, 614.3706597222222], [608.4839409722222, 709.9500868055555], [683.0238715277778, 710.5512152777777], [683.0238715277778, 713.5568576388888]]",0.0,0.0,0.0,0.1276,0.013,0.7433,1.0,0.5263,0.7807,0.0,0.422,0.422,False,0.0,False,0.0,0.6045,0.0,0.0,0.0,0.1276,0.7807,False,0.0,0.422,0.422,False,0.0,0.0,0.3524,0.0,-0.2984,False,False,not_active_fighter_pair,candidate,0.0,0.0239,4.3164,0.5968,-3.7381,0.5968,0.9402,1.9857,0.5968,0.0,0.0024,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
1717,57.2,26,19,fighter-26,4.7902,"[541, 325, 665, 504]","[[600.9606119791666, 343.4127604166667], [600.6692708333334, 340.2080078125], [596.5904947916666, 340.7906901041667], [595.4251302083334, 343.4127604166667], [585.51953125, 344.578125], [609.4095052083334, 363.2239583333333], [568.9130859375, 365.5546875], [624.2679036458334, 385.0745442708333], [563.9602864583334, 393.5234375], [642.6223958333334, 394.9801432291667], [583.4801432291666, 402.55501302083337], [605.6220703125, 411.29524739583337], [577.3619791666666, 411.8779296875], [623.9765625, 452.37434895833337], [556.6767578125, 454.41373697916663], [646.1184895833334, 490.24869791666663], [553.7633463541666, 485.00455729166663]]",0.1414,0.4635,0.0,0.0229,0.5872,0.0686,0.7096,0.862,0.9559,1.0,0.8854,0.8854,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,,,0.0262,0.217,5.6604,7.5792,0.3139,6.6203,1.0069,1.0806,4.3392,0.0,0.0536,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
1717,57.2,24,19,fighter-24,1.8488,"[721, 558, 966, 719]","[[852.5386284722222, 666.6792534722223], [748.3285590277778, 659.7673611111112], [887.0980902777778, 662.42578125], [739.8216145833334, 677.8446180555555], [937.0763888888889, 687.9466145833334], [759.4939236111111, 701.2387152777778], [922.7209201388889, 637.4366319444445], [748.3285590277778, 701.2387152777778], [948.2417534722222, 700.1753472222223], [816.3841145833334, 687.4149305555555], [874.3376736111111, 687.9466145833334], [802.5603298611111, 585.3315972222223], [901.4535590277778, 586.9266493055555], [760.0256076388889, 623.0811631944445], [796.1801215277778, 627.3346354166666], [748.3285590277778, 660.8307291666666], [748.3285590277778, 696.9852430555555]]",0.0,0.0,0.0,0.0094,0.0083,0.8477,0.7199,0.5158,0.623,0.0,0.4358,0.4358,False,0.0,False,0.0,0.5357,0.0,0.0,0.0,0.0094,0.623,False,0.0,0.4358,0.4358,False,0.0,0.0,0.404,0.0,-0.3672,False,False,not_active_fighter_pair,candidate,0.3544,1.2316,12.1091,34.6786,4.2527,27.3241,1.0647,1.4779,34.6463,0.1474,0.0154,,,,,,False,0,3,0,0,True,True,,False,below_threshold,
1717,57.2,19,19,Gabriel,4.9574,"[697, 323, 844, 537]","[[772.58984375, 339.7884114583333], [772.9381510416666, 337.3502604166667], [773.2864583333334, 337.001953125], [777.814453125, 340.4850260416667], [791.7467447916666, 341.181640625], [764.5787760416666, 360.6868489583333], [807.4205729166666, 365.21484375], [739.15234375, 384.72005208333337], [814.7350260416667, 399.697265625], [713.3776041666666, 377.75390625], [794.533203125, 401.09049479166663], [770.1516927083334, 415.37109375], [794.1848958333334, 417.4609375], [738.107421875, 461.69596354166674], [810.9036458333333, 472.841796875], [721.388671875, 509.06575520833326], [823.4427083333333, 520.5598958333333]]",0.0,0.7672,0.0,0.1356,0.6864,0.0,0.7471,0.8978,0.9215,1.0,0.8448,0.8448,False,0.0,False,0.0,0.9029,0.0,0.7672,0.0,0.1356,0.9215,False,0.0,0.8448,0.8448,False,0.0,1.0,0.9535,1.0,0.183,False,False,,confirmed,0.2733,0.006,22.9053,2.2168,3.2797,0.8956,1.0647,1.0086,0.1204,0.0821,0.088,0.8561,0.0782,0.6499,0.6663,0.8561,False,0,0,0,0,True,True,,False,below_threshold,
1718,57.233,31,19,fighter-31,4.5696,"[873, 349, 1003, 711]","[[930.3404947916667, 388.00455729166663], [923.859375, 381.5234375], [933.8756510416667, 381.5234375], [925.626953125, 388.00455729166663], [960.978515625, 389.18294270833337], [909.71875, 440.44270833333326], [982.7786458333333, 439.853515625], [900.2916666666667, 518.2161458333333], [985.1354166666667, 499.951171875], [884.97265625, 576.5462239583334], [969.81640625, 540.60546875], [929.162109375, 558.8704427083334], [969.81640625, 557.6920572916666], [923.2701822916667, 646.0709635416666], [956.8541666666667, 646.66015625], [924.4485677083333, 714.4173177083334], [959.8001302083333, 716.7740885416666]]",0.0,0.267,0.0259,0.0365,0.6192,0.7028,0.765,0.5977,0.8537,0.0,0.6802,0.6802,False,0.0,False,0.0,0.7206,0.0,0.267,0.0259,0.0365,0.8537,False,0.0,0.6802,0.6802,False,0.0,0.0,0.6701,0.0,-0.1832,False,False,not_active_fighter_pair,candidate,0.1176,0.0509,8.7398,1.5641,1.4116,1.0484,1.0141,1.0068,1.0173,0.0128,0.0069,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
1718,57.233,27,19,fighter-27,4.3419,"[373, 543, 650, 718]","[[517.5112847222222, 598.6401909722222], [515.7078993055555, 589.6232638888888], [516.3090277777778, 590.8255208333334], [446.578125, 599.8424479166666], [508.4943576388889, 598.6401909722222], [405.7013888888889, 667.1688368055555], [537.3485243055555, 659.3541666666666], [386.4652777777778, 717.6636284722223], [629.9223090277778, 711.65234375], [456.19618055555554, 696.6241319444445], [571.6128472222222, 711.0512152777777], [684.0238715277778, 860.732204861111], [684.0238715277778, 712.8546006944445], [338.375, 614.8706597222222], [575.8207465277778, 708.0455729166666], [684.0238715277778, 709.8489583333334], [684.0238715277778, 712.8546006944445]]",0.0,0.0,0.0,0.1278,0.013,0.7476,1.0,0.5303,0.7695,0.0,0.4104,0.4104,False,0.0,False,0.0,0.6022,0.0,0.0,0.0,0.1278,0.7695,False,0.0,0.4104,0.4104,False,0.0,0.0,0.3524,0.0,-0.3016,False,False,not_active_fighter_pair,candidate,0.0,0.0,4.1045,0.4839,-3.5072,-0.4839,0.9434,0.9968,0.4839,0.0147,0.0043,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
1718,57.233,26,19,fighter-26,4.6765,"[538, 325, 664, 504]","[[599.8346354166666, 341.9560546875], [599.251953125, 339.0426432291667], [595.4645182291666, 339.333984375], [594.2991536458334, 342.2473958333333], [584.9762369791666, 342.830078125], [608.8662109375, 361.4759114583333], [567.4957682291666, 363.806640625], [623.1419270833334, 383.9091796875], [562.8343098958334, 391.4840494791667], [640.9137369791666, 394.1061197916667], [582.0628255208334, 401.09830729166663], [605.0787760416666, 409.83854166666663], [576.52734375, 410.71256510416663], [624.8899739583334, 450.04361979166663], [555.55078125, 452.66569010416663], [645.8665364583334, 488.50065104166663], [550.8893229166666, 483.5478515625]]",0.1424,0.4479,0.0,0.0214,0.5993,0.0652,0.7096,0.8586,0.9571,1.0,0.8898,0.8898,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,,,0.0853,0.2588,7.4319,8.1714,1.0238,7.4412,1.0229,1.0917,5.1758,0.0,0.0344,,,,,,False,0,0,0,0,True,True,,False,below_threshold,
1718,57.233,24,19,fighter-24,1.78,"[723, 560, 967, 719]","[[848.1770833333333, 669.1527777777777], [749.1579861111111, 662.2690972222222], [887.3611111111111, 663.328125], [741.2152777777778, 679.7430555555555], [938.1944444444443, 688.7447916666666], [760.8072916666666, 700.9236111111111], [923.3680555555557, 640.0295138888889], [750.2170138888889, 701.9826388888888], [949.84375, 700.9236111111111], [817.4652777777778, 689.2743055555555], [875.1822916666667, 689.2743055555555], [914.8958333333333, 584.4305555555555], [909.6006944444443, 584.9600694444445], [761.8663194444445, 624.1440972222222], [797.8732638888889, 627.3211805555555], [692.5, 692.9809027777777], [750.2170138888889, 699.8645833333334]]",0.0,0.0,0.0,0.0084,0.0088,0.839,0.7327,0.5136,0.6001,0.0,0.425,0.425,False,0.0,False,0.0,0.5292,0.0,0.0,0.0,0.0084,0.6001,False,0.0,0.425,0.425,False,0.0,0.0,0.4004,0.0,-0.3746,False,False,not_active_fighter_pair,candidate,0.476,1.645,12.8795,63.5253,5.7122,62.102,1.0904,2.7433,32.8993,0.4016,0.3566,,,,,,False,0,1,0,0,True,True,kick,False,not_selected_fighter,
